Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Price / International,Compare At Price / International,Status
xiaomi-solove-f5-pro-rechargeable-fan-4000mah-with-swing-&-extendable-green-color,Xiaomi SOLOVE F5 Pro Rechargeable Fan 4000mAh with Swing & Extendable- Green Color,"Xiaomi SOLOVE F5 Pro Rechargeable Fan in Bangladesh
The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a portable, lightweight fan that is perfect for use at home, in the office, or on the go. It has a built-in 4000mAh battery that can last up to 12 hours on a single charge, and it can also be used while plugged in. The fan has three different speed settings and a 60-degree oscillation function, so you can customize the airflow to your liking. It is also very quiet, so you can use it without disturbing others.
Here are some of the key features of the Xiaomi SOLOVE F5 Pro Rechargeable Fan:

Built-in 4000mAh battery that can last up to 12 hours on a single charge
Three different speed settings
60-degree oscillation function
Very quiet operation
Portable and lightweight design
Compatible with USB power sources

The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a great choice for anyone looking for a portable, powerful, and quiet fan. It is perfect for use at home, in the office, or on the go.
Here are some additional details about the fan:

It measures 134mm x 180mm x 310.5mm and weighs 522 grams.
It is made of ABS and PC materials.
It has a maximum output power of 5W.
It has a working temperature range of 37-50 degrees Celsius.
It comes in black, white, and pink colors.

The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a great value for the price. It is a powerful, portable, and quiet fan that is perfect for use in a variety of settings.",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"2,200",2750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/06/Xiaomi-Solove-F5P-F5-Pro-in-BD.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa35-portable-bladeless-neck-fan,JISULIFE FA35 Portable Bladeless Neck Fan,"JISULIFE FA35 Portable Bladeless Neck Fan Price in Bangladesh
Features:

Patented Techs- dual-sided cyclone intake greatly increased air volume.
Surrounding Airflow- healthy balanced wind system.
Up to 20hrs Cooling Time- equipped with 4500mAh high-quality battery.
Thoughtful Details- comfortable neck brace and adjustable shape memory.
3+1 Speeds- 3 airflow to meet your different needs, the fast cooling high-speed wind designed for outdoor ( long press unlock).",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"2,800",3500,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/JISULIFE-FA35-Portable-Bladeless-Neck-Fan-in-BD.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa35-portable-bladeless-neck-fan,JISULIFE FA35 Portable Bladeless Neck Fan,"JISULIFE FA35 Portable Bladeless Neck Fan Price in Bangladesh
Features:

Patented Techs- dual-sided cyclone intake greatly increased air volume.
Surrounding Airflow- healthy balanced wind system.
Up to 20hrs Cooling Time- equipped with 4500mAh high-quality battery.
Thoughtful Details- comfortable neck brace and adjustable shape memory.
3+1 Speeds- 3 airflow to meet your different needs, the fast cooling high-speed wind designed for outdoor ( long press unlock).",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"2,800",3500,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/JISULIFE-FA35-Portable-Bladeless-Neck-Fan-in-BD.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
xiaomi-solove-f5-pro-rechargeable-fan-4000mah-with-swing-&-extendable-black,Xiaomi SOLOVE F5 Pro Rechargeable Fan 4000mAh with Swing & Extendable- Black,"Xiaomi SOLOVE F5 Pro Rechargeable Fan in Bangladesh
The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a portable, lightweight fan that is perfect for use at home, in the office, or on the go. It has a built-in 4000mAh battery that can last up to 12 hours on a single charge, and it can also be used while plugged in. The fan has three different speed settings and a 60-degree oscillation function, so you can customize the airflow to your liking. It is also very quiet, so you can use it without disturbing others.
Here are some of the key features of the Xiaomi SOLOVE F5 Pro Rechargeable Fan:

Built-in 4000mAh battery that can last up to 12 hours on a single charge
Three different speed settings
60-degree oscillation function
Very quiet operation
Portable and lightweight design
Compatible with USB power sources

The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a great choice for anyone looking for a portable, powerful, and quiet fan. It is perfect for use at home, in the office, or on the go.
Here are some additional details about the fan:

It measures 134mm x 180mm x 310.5mm and weighs 522 grams.
It is made of ABS and PC materials.
It has a maximum output power of 5W.
It has a working temperature range of 37-50 degrees Celsius.
It comes in black, white, and pink colors.

The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a great value for the price. It is a powerful, portable, and quiet fan that is perfect for use in a variety of settings.",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"2,200",2750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/SOLOVE-F5-Pro-Best-Price-in-BD.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
xiaomi-solove-f5-pro-rechargeable-fan-4000mah-with-swing-&-extendable-black,Xiaomi SOLOVE F5 Pro Rechargeable Fan 4000mAh with Swing & Extendable- Black,"Xiaomi SOLOVE F5 Pro Rechargeable Fan in Bangladesh
The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a portable, lightweight fan that is perfect for use at home, in the office, or on the go. It has a built-in 4000mAh battery that can last up to 12 hours on a single charge, and it can also be used while plugged in. The fan has three different speed settings and a 60-degree oscillation function, so you can customize the airflow to your liking. It is also very quiet, so you can use it without disturbing others.
Here are some of the key features of the Xiaomi SOLOVE F5 Pro Rechargeable Fan:

Built-in 4000mAh battery that can last up to 12 hours on a single charge
Three different speed settings
60-degree oscillation function
Very quiet operation
Portable and lightweight design
Compatible with USB power sources

The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a great choice for anyone looking for a portable, powerful, and quiet fan. It is perfect for use at home, in the office, or on the go.
Here are some additional details about the fan:

It measures 134mm x 180mm x 310.5mm and weighs 522 grams.
It is made of ABS and PC materials.
It has a maximum output power of 5W.
It has a working temperature range of 37-50 degrees Celsius.
It comes in black, white, and pink colors.

The Xiaomi SOLOVE F5 Pro Rechargeable Fan is a great value for the price. It is a powerful, portable, and quiet fan that is perfect for use in a variety of settings.",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"2,200",2750,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/07/SOLOVE-F5-Pro-Best-Price-in-BD.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa13r-rechargeable-clip-fan-(8000mah)-green-color,JISULIFE FA13R Rechargeable Clip Fan (8000mAh)- Green Color,"JISULIFE FA13R Clip Fan Auto-Oscillating Clip-on Fan (8000mAh) In Bangladesh
The JISULIFE FA13R Clip Fan Auto-Oscillating Clip-on Fan is now available in Bangladesh. Get the original products at the most affordable price only at DropShop.com.bd and enjoy the quality with the promise of the best customer service in Bangladesh.
Looking for a powerful and versatile clip fan that can keep you cool all day long? Look no further than the JISULIFE FA13R Clip Fan! This innovative and easy-to-use clip fan features a built-in 8000mAh battery for long-lasting use, four-speed settings for customized airflow, and an auto-oscillating head to keep the air moving around you. The convenient clip design makes it easy to attach the fan to any surface, while the compact and lightweight design makes it easy to take with you wherever you go. Whether you’re working out at the gym, spending a day at the beach, or just trying to beat the heat, the JISULIFE FA13R Clip Fan is your perfect choice.
The JISULIFE FA13R Clip Fan Auto-Oscillating Clip-on Fan comes with 7 Days Replacement warranty for your peace of mind.




Features

Auto Oscillation
8000 mAh Battery (up to 28 running hours)
Stand-up and Clip-on, 2 modes in one.
1/2/4 Hours Timer
5 Wind Speed including Nature Wind Mode for Sleep
25 Degree Vertical Rotation
Easy Cleaning(detachable cover)
Strong Clasp Clip
The Alloy Metal Neck Standing Stably
Quality ABS Plastic, Metal Alloy.



Specification








Brand: JISULIFE
Model Number: FA13R
Battery: 8000mAh/3.7V/29.6Wh
Fan mode: 1/2/3/4/Sleep Wind
Material: ABS Housing and Alloy Neck
Runtime: 5-28 hours
Charging time: 6-10 hours
Voltage: DC5V-2A/1A
Input : Type-C 5V2.0A Type-C
Rated Power: 5.5W
Fan Speed: 4.0m/s MAX.



Package Content



1 x JISULIFE FA13R Auto-Oscillating Clip-on Fan
1 x User Manual.",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"3,500",4375,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/05/Jisulife-FA13R-in-BD.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa13r-rechargeable-clip-fan-(8000mah)-green-color,JISULIFE FA13R Rechargeable Clip Fan (8000mAh)- Green Color,"JISULIFE FA13R Clip Fan Auto-Oscillating Clip-on Fan (8000mAh) In Bangladesh
The JISULIFE FA13R Clip Fan Auto-Oscillating Clip-on Fan is now available in Bangladesh. Get the original products at the most affordable price only at DropShop.com.bd and enjoy the quality with the promise of the best customer service in Bangladesh.
Looking for a powerful and versatile clip fan that can keep you cool all day long? Look no further than the JISULIFE FA13R Clip Fan! This innovative and easy-to-use clip fan features a built-in 8000mAh battery for long-lasting use, four-speed settings for customized airflow, and an auto-oscillating head to keep the air moving around you. The convenient clip design makes it easy to attach the fan to any surface, while the compact and lightweight design makes it easy to take with you wherever you go. Whether you’re working out at the gym, spending a day at the beach, or just trying to beat the heat, the JISULIFE FA13R Clip Fan is your perfect choice.
The JISULIFE FA13R Clip Fan Auto-Oscillating Clip-on Fan comes with 7 Days Replacement warranty for your peace of mind.




Features

Auto Oscillation
8000 mAh Battery (up to 28 running hours)
Stand-up and Clip-on, 2 modes in one.
1/2/4 Hours Timer
5 Wind Speed including Nature Wind Mode for Sleep
25 Degree Vertical Rotation
Easy Cleaning(detachable cover)
Strong Clasp Clip
The Alloy Metal Neck Standing Stably
Quality ABS Plastic, Metal Alloy.



Specification








Brand: JISULIFE
Model Number: FA13R
Battery: 8000mAh/3.7V/29.6Wh
Fan mode: 1/2/3/4/Sleep Wind
Material: ABS Housing and Alloy Neck
Runtime: 5-28 hours
Charging time: 6-10 hours
Voltage: DC5V-2A/1A
Input : Type-C 5V2.0A Type-C
Rated Power: 5.5W
Fan Speed: 4.0m/s MAX.



Package Content



1 x JISULIFE FA13R Auto-Oscillating Clip-on Fan
1 x User Manual.",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"3,500",4375,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/05/Jisulife-FA13R-in-BD.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa17-rechargeable-fan-with-led-ceiling-fan-with-long-tripod-stand-black-color,JISULIFE FA17 Rechargeable Fan with LED Ceiling Fan with Long Tripod Stand- Black Color,"JISULIFE FA17 Outdoor LED Ceiling Fan with Long Tripod Stand price in Bangladesh:
The JISULIFE FA17 Fan is a portable, multifunctional fan that’s perfect for camping trips, picnics, or any outdoor activities. It’s designed with your comfort and convenience in mind, making it the ultimate solution for all your outdoor cooling and lighting needs.
The JISULIFE FA17 Outdoor Camping Ceiling Fan LED Light With Small & Large Stand brings strong airflow, it can be a lantern. A portable multifunctional fan keeps you cool and helps you see at night. This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. The Light has three modes: Cool, Neutral, and Warm Light. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source. It can control the speed, light, and timer. It also has a LED indicator. A wireless fan with Versatile mounting to be used on the floor, tables, or hung from.
Key Features

Strong airflow
Quiet, energetic saving, and stable
Camping Fan & Led Light
4-speed settings
Light, gentle, fresh, and sleep mode
The light mode has 5 adjustable brightness
Light has three modes: Cool, Neutral, and Warm Light
12000 mAh Rechargeable Battery
20 hours of Battery backup
Wireless Reme Cotontroller
Can control the speed, light, timer
Multi-function & Multi-Application.



Specification

Brand: JISULIFE
Model: FA17
Type: Outdoor Camping Ceiling Fan
LED Light: Yes
Battery Capacity: 12000mAh
Product Size?283 x 283 x 170 mm (11.14 x 11.14 x 6.69 inch)
Stand Size: Up to 6 feet
Product Weight? 1035g
Material? ABS
Fan Blade Diameter?212mm
Wind Speed?1st?800R/min, 2nd?900R/min,3rd?1500R/min
Noise?53DB?60CM?
Port? DC 12V/3A (Adapter Included)
Charging Time?6-7hrs
Endurance? Fan-20hrs? LED-19hrs? Fan+LED?22W MAX
Battery Voltage?3.0V-4.2V





Description
Camping Fan & Led Light 
JISULIFE Camping Fan with Light. While bringing the strong airflow, it can be a lantern. Give you so bright light. A portable multifunctional fan keeps you cool and helps you see at night. The awesome fan is also quiet, energetic saving, and stable.


Various Speed & Light Modes
This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. Provide you with the wind power you want, from soft to strong. The Light has three modes: Cool, Neutral, and Warm Light. And each light mode has 5 adjustable brightness.


12000 mAh Rechargeable Battery 
The multifunctional fan is built on a super large capacity Battery. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source (Included)


Wireless Remote Controller
The travel fan comes with a small wireless controller. It can control the speed, light, and timer. It also has an LED indicator. Easy to use from a distance without getting close to adjust. Giving you unprecedented convenience.


Multi-function & Multi-Application
A wireless fan with Versatile mounting to be used on the floor, tables, or hung from. Better yet, it is brimmed with a circular Adjustable Ambient Light. It is the Most Portable and multifunctional Fan for you to carry around",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"3,300",4125,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/05/JISULIFE-FA17-Outdoor-LED-Ceiling-Fan-with-Long-Tripod-Stand-13-min-scaled-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa17-rechargeable-fan-with-led-ceiling-fan-with-long-tripod-stand-black-color,JISULIFE FA17 Rechargeable Fan with LED Ceiling Fan with Long Tripod Stand- Black Color,"JISULIFE FA17 Outdoor LED Ceiling Fan with Long Tripod Stand price in Bangladesh:
The JISULIFE FA17 Fan is a portable, multifunctional fan that’s perfect for camping trips, picnics, or any outdoor activities. It’s designed with your comfort and convenience in mind, making it the ultimate solution for all your outdoor cooling and lighting needs.
The JISULIFE FA17 Outdoor Camping Ceiling Fan LED Light With Small & Large Stand brings strong airflow, it can be a lantern. A portable multifunctional fan keeps you cool and helps you see at night. This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. The Light has three modes: Cool, Neutral, and Warm Light. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source. It can control the speed, light, and timer. It also has a LED indicator. A wireless fan with Versatile mounting to be used on the floor, tables, or hung from.
Key Features

Strong airflow
Quiet, energetic saving, and stable
Camping Fan & Led Light
4-speed settings
Light, gentle, fresh, and sleep mode
The light mode has 5 adjustable brightness
Light has three modes: Cool, Neutral, and Warm Light
12000 mAh Rechargeable Battery
20 hours of Battery backup
Wireless Reme Cotontroller
Can control the speed, light, timer
Multi-function & Multi-Application.



Specification

Brand: JISULIFE
Model: FA17
Type: Outdoor Camping Ceiling Fan
LED Light: Yes
Battery Capacity: 12000mAh
Product Size?283 x 283 x 170 mm (11.14 x 11.14 x 6.69 inch)
Stand Size: Up to 6 feet
Product Weight? 1035g
Material? ABS
Fan Blade Diameter?212mm
Wind Speed?1st?800R/min, 2nd?900R/min,3rd?1500R/min
Noise?53DB?60CM?
Port? DC 12V/3A (Adapter Included)
Charging Time?6-7hrs
Endurance? Fan-20hrs? LED-19hrs? Fan+LED?22W MAX
Battery Voltage?3.0V-4.2V





Description
Camping Fan & Led Light 
JISULIFE Camping Fan with Light. While bringing the strong airflow, it can be a lantern. Give you so bright light. A portable multifunctional fan keeps you cool and helps you see at night. The awesome fan is also quiet, energetic saving, and stable.


Various Speed & Light Modes
This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. Provide you with the wind power you want, from soft to strong. The Light has three modes: Cool, Neutral, and Warm Light. And each light mode has 5 adjustable brightness.


12000 mAh Rechargeable Battery 
The multifunctional fan is built on a super large capacity Battery. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source (Included)


Wireless Remote Controller
The travel fan comes with a small wireless controller. It can control the speed, light, and timer. It also has an LED indicator. Easy to use from a distance without getting close to adjust. Giving you unprecedented convenience.


Multi-function & Multi-Application
A wireless fan with Versatile mounting to be used on the floor, tables, or hung from. Better yet, it is brimmed with a circular Adjustable Ambient Light. It is the Most Portable and multifunctional Fan for you to carry around",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"3,300",4125,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/05/JISULIFE-FA17-Outdoor-LED-Ceiling-Fan-with-Long-Tripod-Stand-13-min-scaled-1.jpg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa17-rechargeable-fan-with-led-ceiling-fan-with-long-tripod-stand-white-color,JISULIFE FA17 Rechargeable Fan with LED Ceiling Fan with Long Tripod Stand- White Color,"JISULIFE FA17 Outdoor LED Ceiling Fan with Long Tripod Stand price in Bangladesh:
The JISULIFE FA17 Fan is a portable, multifunctional fan that’s perfect for camping trips, picnics, or any outdoor activities. It’s designed with your comfort and convenience in mind, making it the ultimate solution for all your outdoor cooling and lighting needs.
The JISULIFE FA17 Outdoor Camping Ceiling Fan LED Light With Small & Large Stand brings strong airflow, it can be a lantern. A portable multifunctional fan keeps you cool and helps you see at night. This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. The Light has three modes: Cool, Neutral, and Warm Light. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source. It can control the speed, light, and timer. It also has a LED indicator. A wireless fan with Versatile mounting to be used on the floor, tables, or hung from.
Key Features

Strong airflow
Quiet, energetic saving, and stable
Camping Fan & Led Light
4-speed settings
Light, gentle, fresh, and sleep mode
The light mode has 5 adjustable brightness
Light has three modes: Cool, Neutral, and Warm Light
12000 mAh Rechargeable Battery
20 hours of Battery backup
Wireless Reme Cotontroller
Can control the speed, light, timer
Multi-function & Multi-Application.



Specification

Brand: JISULIFE
Model: FA17
Type: Outdoor Camping Ceiling Fan
LED Light: Yes
Battery Capacity: 12000mAh
Product Size?283 x 283 x 170 mm (11.14 x 11.14 x 6.69 inch)
Stand Size: Up to 6 feet
Product Weight? 1035g
Material? ABS
Fan Blade Diameter?212mm
Wind Speed?1st?800R/min, 2nd?900R/min,3rd?1500R/min
Noise?53DB?60CM?
Port? DC 12V/3A (Adapter Included)
Charging Time?6-7hrs
Endurance? Fan-20hrs? LED-19hrs? Fan+LED?22W MAX
Battery Voltage?3.0V-4.2V





Description
Camping Fan & Led Light 
JISULIFE Camping Fan with Light. While bringing the strong airflow, it can be a lantern. Give you so bright light. A portable multifunctional fan keeps you cool and helps you see at night. The awesome fan is also quiet, energetic saving, and stable.


Various Speed & Light Modes
This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. Provide you with the wind power you want, from soft to strong. The Light has three modes: Cool, Neutral, and Warm Light. And each light mode has 5 adjustable brightness.


12000 mAh Rechargeable Battery 
The multifunctional fan is built on a super large capacity Battery. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source (Included)


Wireless Remote Controller
The travel fan comes with a small wireless controller. It can control the speed, light, and timer. It also has a LED indicator. Easy to use from a distance without getting close to adjust. Giving you unprecedented convenience.


Multi-function & Multi-Application
A wireless fan with Versatile mounting to be used on the floor, tables, or hung from. Better yet, it is brimmed with a circular Adjustable Ambient Light. It is the Most Portable & Multifunctional Fan for you to carry around",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"3,300",4125,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/06/Jisulife-FA17-White-Color.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa17-rechargeable-fan-with-led-ceiling-fan-with-long-tripod-stand-white-color,JISULIFE FA17 Rechargeable Fan with LED Ceiling Fan with Long Tripod Stand- White Color,"JISULIFE FA17 Outdoor LED Ceiling Fan with Long Tripod Stand price in Bangladesh:
The JISULIFE FA17 Fan is a portable, multifunctional fan that’s perfect for camping trips, picnics, or any outdoor activities. It’s designed with your comfort and convenience in mind, making it the ultimate solution for all your outdoor cooling and lighting needs.
The JISULIFE FA17 Outdoor Camping Ceiling Fan LED Light With Small & Large Stand brings strong airflow, it can be a lantern. A portable multifunctional fan keeps you cool and helps you see at night. This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. The Light has three modes: Cool, Neutral, and Warm Light. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source. It can control the speed, light, and timer. It also has a LED indicator. A wireless fan with Versatile mounting to be used on the floor, tables, or hung from.
Key Features

Strong airflow
Quiet, energetic saving, and stable
Camping Fan & Led Light
4-speed settings
Light, gentle, fresh, and sleep mode
The light mode has 5 adjustable brightness
Light has three modes: Cool, Neutral, and Warm Light
12000 mAh Rechargeable Battery
20 hours of Battery backup
Wireless Reme Cotontroller
Can control the speed, light, timer
Multi-function & Multi-Application.



Specification

Brand: JISULIFE
Model: FA17
Type: Outdoor Camping Ceiling Fan
LED Light: Yes
Battery Capacity: 12000mAh
Product Size?283 x 283 x 170 mm (11.14 x 11.14 x 6.69 inch)
Stand Size: Up to 6 feet
Product Weight? 1035g
Material? ABS
Fan Blade Diameter?212mm
Wind Speed?1st?800R/min, 2nd?900R/min,3rd?1500R/min
Noise?53DB?60CM?
Port? DC 12V/3A (Adapter Included)
Charging Time?6-7hrs
Endurance? Fan-20hrs? LED-19hrs? Fan+LED?22W MAX
Battery Voltage?3.0V-4.2V





Description
Camping Fan & Led Light 
JISULIFE Camping Fan with Light. While bringing the strong airflow, it can be a lantern. Give you so bright light. A portable multifunctional fan keeps you cool and helps you see at night. The awesome fan is also quiet, energetic saving, and stable.


Various Speed & Light Modes
This tent fan has 4-speed settings: light, gentle, fresh, and sleep mode. Provide you with the wind power you want, from soft to strong. The Light has three modes: Cool, Neutral, and Warm Light. And each light mode has 5 adjustable brightness.


12000 mAh Rechargeable Battery 
The multifunctional fan is built on a super large capacity Battery. After a single charge, this fan can work for 20 hours continuously, with no more battery drain panic. It can be fully charged in 6-7 hours with the DC power source (Included)


Wireless Remote Controller
The travel fan comes with a small wireless controller. It can control the speed, light, and timer. It also has a LED indicator. Easy to use from a distance without getting close to adjust. Giving you unprecedented convenience.


Multi-function & Multi-Application
A wireless fan with Versatile mounting to be used on the floor, tables, or hung from. Better yet, it is brimmed with a circular Adjustable Ambient Light. It is the Most Portable & Multifunctional Fan for you to carry around",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"3,300",4125,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/06/Jisulife-FA17-White-Color.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
jisulife-fa13p-rechargeable-desk-fan-8000mah-green-color,JISULIFE FA13P Rechargeable Desk Fan 8000mAh- Green Color,"JISULIFE FA13P Rechargeable Extendable Desk Fan Price In Bangladesh
The JISULIFE FA13P Extendable Desk Fan with 8000mAh battery capacity 5 Speeds Auto-Oscillation fan is now available in Bangladesh. Get the original products at the most affordable price only at DROPSHOP.COM.BD and enjoy the quality with the promise of the best customer service in Bangladesh.
Tired of being hot and sweaty all the time?
Check out our newest fan, the JISULIFE FA13P 8000mAh 5 Speeds Auto-Oscillation Extendable Desk Fan! It’s perfect for keeping you cool and comfortable during those hot summer months. Plus, it has a long-life battery so you can use it for up to 28 hours!
Not only does this fan have a strong wind that reaches 8 meters away, but it also has a timer setting so you can choose how long you want it to run. And if that wasn’t enough, it also comes with a type-C USB 2.0 fast charge – so you can charge your phone while you stay cool!
Purchase the JISULIFE FA13P Extendable Desk Fan today on our website.
<img decoding=""async"" src=""https://img.bdshop.com/ib/SFQ0DHenxK.jpg"" width=""800"" />

<img decoding=""async"" src=""https://img.bdshop.com/ib/9Vae5QsRxh.jpg"" width=""800"" />
Features:

8000mAh Long-life Battery(up to 31 running hours)
5 Speeds Control
Nature Wind Mode for Sleep
Strong Wind Reaching 8M Distance
Oscillating: 40, 80, 120 degrees horizontally
Timer Setting: 1/2/4 hours(FA13P)
25 Degree Vertical Rotation
Brushless Motor Makes Noise as low as 20 dB
Child-Lock at the Base
Type-C USB 2.0 Fast Charge
Light and Mini Design
Easy cleaning(detachable cover).
Blade Size: 6.5 Inch
Frame Size: 7.5 Inch

<img decoding=""async"" src=""https://img.bdshop.com/ib/TGc53qU6HE.jpg"" width=""800"" />
Specification:

Brand: JISULIFE
Model: JISULIFE FA13P
Battery Capacity: Lithium-ion 8000 mAh(29.6Wh/3.7V)
Number of Speeds: 5 (sleep mode included)
Timer Setting:  1/2/4 hours
Runtime: 5-36 hours
Charging Time: 6-10 hours
Oscillating: 90 degrees horizontally
Max. Wind Speed: 4m/s
Noise Level: <45 dB
Number of Blades: 3
Diameter: 7 inches
Adjustable Height: 13-30.3 inches
Connector: USB Type-C
Power Consumption: 5.5W
Weight: 735 g
Dimensions: 186 x 170 x 320 mm",DropShop 2.0,Rechargeable Fan,Rechargeable Fan,,TRUE,,,,,,,,,,,deny,manual,"2,900",3625,TRUE,TRUE,,https://dropshop.com.bd/wp-content/uploads/2023/04/jisulife-fa13p-fan-price-in-BD-800x800-1.jpeg,1,,FALSE,,,,,,,,,,,,,,,,,,,,,,active
